Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
1200,140,3,1,3,1,1,0,1,Tatuape,3500
621,70,3,2,1,1,0,0,0,Tatuape,1800
610,65,2,2,1,1,0,0,1,Tatuape,1250
180,62,2,2,1,1,0,0,0,Tatuape,1300
1398,144,4,3,2,4,1,0,1,Tatuape,4000
500,65,2,2,1,1,0,0,1,Tatuape,1450
583,68,2,2,1,1,1,0,1,Tatuape,1600
550,45,1,2,1,1,1,0,1,Tatuape,1800
525,73,2,2,1,2,1,1,1,Tatuape,3600
600,80,3,2,1,2,0,0,1,Tatuape,2500
695,100,2,3,2,2,1,0,1,Tatuape,3300
560,74,3,2,1,2,1,0,1,Tatuape,2400
775,90,2,2,1,1,1,0,0,Tatuape,1400
683,80,3,2,1,2,1,0,1,Tatuape,2000
1300,190,4,2,1,4,0,1,1,Tatuape,4500
900,72,2,2,1,2,0,0,0,Tatuape,1400
400,45,1,2,1,1,1,1,1,Tatuape,1900
0,53,3,2,1,1,1,0,0,Tatuape,2000
540,60,2,2,1,2,1,1,1,Tatuape,3500
840,112,3,2,1,3,1,0,1,Tatuape,2820
884,150,3,4,3,2,0,0,1,Tatuape,3800
415,62,2,2,1,1,1,1,0,Tatuape,1300
200,45,2,2,1,1,0,1,0,Vila Curuca,1300
0,100,3,2,1,2,1,1,1,Vila Curuca,2000
0,40,2,2,1,1,1,1,1,Vila Curuca,1400
0,47,2,2,1,1,1,0,1,Vila Curuca,1350
210,48,2,2,1,1,1,1,0,Vila Curuca,1200
350,50,2,2,1,1,1,0,0,Vila Curuca,833
0,97,3,2,1,1,0,0,0,Vila Curuca,1200
450,73,2,2,1,1,0,0,1,Vila Curuca,2800
393,46,1,2,1,1,0,0,0,Vila Curuca,1200
418,50,1,2,1,1,1,0,0,Vila Curuca,1000
625,80,2,2,1,1,1,0,0,Vila Curuca,2500
418,50,1,2,1,1,1,0,0,Vila Curuca,1400
337,34,1,2,1,1,0,0,0,Vila Curuca,750
400,31,1,2,1,1,1,0,0,Vila Curuca,1000
230,80,2,2,1,1,0,0,0,Vila Curuca,1600
1100,134,3,3,1,2,0,0,0,Vila Curuca,3500
330,36,1,2,1,1,1,1,0,Vila Curuca,1200
0,80,1,2,1,1,0,0,0,Vila Curuca,1500
510,105,2,2,1,1,1,0,0,Vila Curuca,2000
400,50,2,2,1,1,1,0,1,Vila Curuca,1600
466,103,2,2,1,1,1,0,0,Vila Curuca,3105
380,52,2,2,1,1,1,0,1,Vila Curuca,1400
493,100,2,2,1,1,0,0,0,Vila Curuca,2000
349,44,1,2,1,1,0,0,0,Vila Curuca,1200
550,62,2,2,1,1,0,0,0,Vila Curuca,1250
550,62,2,2,1,1,0,0,0,Vila Curuca,1300
550,62,2,2,1,1,0,0,0,Vila Curuca,1200
600,65,2,2,1,1,1,0,1,Vila Formosa,1900
750,70,3,2,1,2,0,0,1,Vila Formosa,1450
342,60,3,2,1,1,0,0,0,Vila Formosa,1400
380,57,2,2,1,1,1,0,0,Vila Formosa,1100
0,60,2,2,1,1,0,0,0,Vila Formosa,1800
350,49,2,2,1,1,1,0,0,Vila Formosa,1100
340,56,2,2,1,1,1,0,0,Vila Formosa,1200
1155,120,3,2,1,2,1,0,1,Vila Formosa,1500
450,66,3,2,1,1,1,0,0,Vila Formosa,1350
650,62,2,2,1,2,0,0,0,Vila Formosa,2200
430,66,3,2,1,1,1,0,0,Vila Formosa,950
0,32,1,2,1,1,0,0,0,Vila Formosa,750
531,40,1,2,1,1,1,1,1,Vila Formosa,4200
650,60,2,2,1,2,0,0,0,Vila Formosa,2800
650,70,3,2,1,1,0,0,0,Vila Formosa,1450
745,60,2,2,1,1,0,0,0,Vila Formosa,1100
450,66,3,2,1,1,0,0,0,Vila Formosa,850
450,54,2,2,1,1,0,0,0,Vila Formosa,1150
0,45,1,2,1,1,0,0,0,Vila Formosa,1020
700,105,3,4,3,2,1,0,1,Vila Formosa,3500
531,39,1,2,1,1,1,0,1,Vila Formosa,1800
1000,90,3,3,2,2,1,0,1,Vila Formosa,1200
700,72,3,2,1,1,0,0,0,Vila Formosa,1500
1700,154,3,4,1,2,1,0,1,Vila Formosa,2000
0,65,3,2,1,1,0,0,0,Vila Formosa,1300
0,61,3,2,1,1,1,0,1,Vila Formosa,2800
795,54,2,2,1,2,0,0,0,Vila Formosa,1800
370,70,3,2,1,1,0,0,1,Vila Formosa,1500
350,66,3,2,1,1,0,0,0,Vila Formosa,970
730,77,3,2,1,1,1,0,1,Vila Formosa,1200
450,60,2,2,1,1,1,0,0,Vila Formosa,1100
500,70,2,2,1,1,0,0,0,Vila Formosa,1300
850,176,4,5,2,3,1,0,1,Vila Formosa,4500
820,83,2,2,1,1,0,0,0,Vila Formosa,2500
60,40,1,2,1,1,0,0,0,Vila Formosa,1200
0,67,3,2,1,1,1,0,1,Vila Jacui,3000
250,50,2,2,1,1,0,0,0,Vila Jacui,750
240,42,2,2,1,1,1,1,1,Vila Jacui,1000
340,50,2,2,1,1,1,0,1,Vila Jacui,830
0,40,2,2,1,1,0,0,0,Vila Jacui,1200
250,45,2,2,1,1,0,0,0,Vila Jacui,760
340,49,2,2,1,1,0,0,1,Vila Jacui,1000
290,62,3,2,1,1,0,0,0,Vila Jacui,1200
260,40,2,2,1,1,0,0,0,Vila Jacui,1150
340,49,2,2,1,1,0,0,0,Vila Jacui,1000
0,38,2,2,1,1,1,0,0,Vila Jacui,1250
412,54,2,2,1,1,1,0,0,Vila Jacui,700
412,54,2,2,1,1,0,0,0,Vila Jacui,700
0,54,2,2,1,1,0,0,0,Vila Jacui,1100
0,50,2,2,1,1,0,0,0,Vila Jacui,1000
412,54,2,2,1,1,1,0,0,Vila Jacui,700
0,58,2,2,1,1,0,0,0,Vila Jacui,1000
0,50,2,2,1,1,0,0,1,Vila Jacui,1000
250,60,2,2,1,1,1,1,0,Vila Jacui,1500
230,48,2,2,1,1,0,0,0,Vila Jacui,1050
340,50,2,2,1,1,0,0,0,Vila Jacui,1000
350,50,2,2,1,1,0,0,1,Vila Jacui,1200
250,40,2,2,1,1,0,0,0,Vila Jacui,850
385,40,2,2,1,1,0,0,1,Vila Jacui,1200
0,50,1,2,1,1,1,0,1,Vila Jacui,1250
240,42,2,2,1,1,0,0,0,Vila Jacui,1000
240,42,2,2,1,1,0,0,0,Vila Jacui,1000
300,47,2,2,1,1,0,1,0,Vila Jacui,1000
0,52,2,2,1,1,0,0,0,Vila Jacui,1300
0,61,3,2,1,1,1,1,0,Vila Jacui,1300
370,52,3,2,1,1,0,0,0,Vila Jacui,1200
200,59,2,2,1,1,1,0,0,Vila Jacui,1200
0,53,2,2,1,1,1,0,0,Vila Jacui,1200
0,48,2,2,1,1,0,0,1,Vila Jacui,1290
280,45,2,2,1,1,0,1,0,Vila Jacui,1100
178,50,2,2,1,1,0,0,0,Vila Jacui,700
915,86,3,2,1,1,1,1,1,Vila Matilde,1500
0,35,1,2,1,1,0,0,0,Vila Matilde,1100
50,53,2,2,1,1,0,0,0,Vila Matilde,1200
97,40,2,2,1,1,1,0,0,Vila Matilde,1100
180,35,1,2,1,1,1,0,0,Vila Matilde,900
0,135,3,2,1,2,1,1,1,Vila Matilde,3800
1580,154,3,4,1,2,1,1,1,Vila Matilde,2799
564,55,2,2,1,1,1,1,0,Vila Matilde,1100
564,55,2,2,1,1,0,0,0,Vila Matilde,1100
560,68,3,2,1,2,0,0,1,Vila Matilde,2800
180,35,1,2,1,1,1,0,0,Vila Matilde,900
97,41,2,2,1,1,1,0,0,Vila Matilde,1100
568,65,2,2,1,1,0,0,0,Vila Matilde,1500
10,90,2,2,1,1,0,0,0,Vila Matilde,1000
500,48,2,2,1,1,1,0,0,Vila Matilde,1000
60,118,3,2,1,2,1,0,0,Vila Matilde,2300
800,40,3,2,1,2,1,0,0,Vila Matilde,1300
513,57,2,2,1,1,1,0,1,Vila Matilde,1200
800,68,3,2,1,2,1,0,1,Vila Matilde,2500
0,68,3,2,1,2,0,0,0,Vila Matilde,2500
0,43,2,2,1,1,0,0,0,Vila Matilde,1000
700,90,2,2,1,1,1,0,0,Vila Matilde,1600
800,68,3,2,1,2,0,0,1,Vila Matilde,2500
500,60,2,2,1,1,0,0,0,Vila Matilde,1000
300,65,3,2,1,1,0,0,0,Vila Matilde,1500
190,30,1,2,1,1,1,0,0,Vila Matilde,905
515,62,2,2,1,1,1,1,1,Vila Matilde,1200
800,68,3,2,1,2,1,0,1,Vila Matilde,2500
657,70,2,2,1,1,0,0,1,Vila Matilde,1500
430,61,2,2,1,1,0,0,1,Vila Matilde,1370
873,82,3,2,1,2,0,0,0,Vila Matilde,1300
720,93,2,2,1,1,0,0,1,Vila Matilde,1900
1700,142,3,4,2,2,0,0,1,Vila Matilde,2850
480,68,3,2,1,1,1,1,1,Vila Matilde,1200
700,134,3,2,1,2,0,0,1,Vila Matilde,2500
387,64,2,2,1,1,0,0,0,Vila Prudente,1500
0,34,1,2,1,1,1,0,1,Vila Prudente,1700
460,50,2,2,1,1,0,1,0,Vila Prudente,1350
750,70,3,2,1,1,1,0,0,Vila Prudente,1500
340,52,2,2,1,1,0,0,0,Vila Prudente,1300
377,50,2,2,1,1,0,0,0,Vila Prudente,1700
455,60,3,2,1,1,0,0,0,Vila Prudente,1700
0,79,2,2,1,1,0,1,0,Vila Prudente,1800
512,47,2,2,1,1,0,0,1,Vila Prudente,1600
400,65,2,2,1,1,0,1,0,Vila Prudente,2300
450,65,2,2,1,1,0,1,0,Vila Prudente,2500
490,70,2,2,1,1,1,0,1,Vila Prudente,1800
330,45,2,2,1,1,1,0,1,Vila Prudente,1150
450,60,2,2,1,1,0,0,1,Vila Prudente,1200
300,50,2,2,1,1,0,0,0,Vila Prudente,1200
294,57,2,2,1,1,0,0,1,Vila Prudente,1400
500,56,2,2,1,1,0,1,0,Vila Prudente,1500
1000,94,3,2,1,2,0,0,1,Vila Prudente,1800
1320,110,3,2,1,2,1,0,0,Vila Prudente,2400
766,75,2,2,1,1,1,0,0,Vila Prudente,1200
900,90,3,2,1,2,0,0,1,Vila Prudente,2200
250,35,1,2,1,1,1,0,1,Vila Prudente,899
300,44,2,2,1,1,0,0,0,Vila Prudente,1100
0,76,2,2,1,1,1,0,1,Vila Prudente,2600
450,60,2,2,1,1,0,0,0,Vila Prudente,1900
1200,122,3,2,1,3,1,0,1,Vila Prudente,2300
400,56,2,2,1,1,1,1,1,Vila Prudente,1500
750,80,3,2,1,1,1,0,0,Vila Prudente,1500
458,50,2,2,1,1,0,0,1,Vila Prudente,1450
450,65,3,2,1,1,1,0,1,Vila Prudente,1999
611,92,3,2,1,1,0,0,1,Vila Prudente,1700
452,55,2,2,1,1,0,0,0,Vila Prudente,1500
0,84,3,2,1,1,0,0,0,Vila Prudente,2300
487,50,2,2,1,1,1,0,0,Vila Prudente,1500
330,45,2,2,1,1,1,0,1,Vila Prudente,1200
560,60,2,2,1,1,1,0,1,Vila Prudente,1700
770,53,2,2,1,1,0,0,1,Cambuci,2500
290,36,1,2,1,1,1,1,0,Cambuci,1600
505,50,2,2,1,1,0,0,0,Cambuci,1500
821,89,3,3,1,1,1,0,0,Cambuci,2200
290,32,1,2,1,1,1,0,0,Cambuci,1350
790,89,3,3,1,1,1,0,0,Cambuci,2800
0,75,2,2,1,1,0,0,0,Cambuci,2300
553,52,1,2,1,1,1,0,0,Cambuci,1100
442,60,2,2,1,1,0,0,0,Cambuci,1550
0,40,1,2,1,1,0,0,0,Cambuci,1180
895,60,2,2,1,2,0,0,1,Cambuci,2800
550,79,3,2,1,2,1,0,1,Cambuci,3300
0,80,3,2,1,2,0,0,0,Cambuci,3400
372,51,1,2,1,1,1,0,0,Cambuci,1200
960,90,3,2,1,1,0,0,0,Cambuci,2500
900,70,2,2,1,1,1,0,0,Cambuci,2300
310,34,1,2,1,1,1,0,0,Cambuci,1400
574,79,2,2,1,2,1,0,1,Cambuci,4000
800,89,2,2,1,1,1,0,0,Cambuci,1700
300,37,1,2,1,1,0,0,0,Cambuci,1200
820,76,2,2,1,1,0,0,1,Cambuci,1900
559,32,1,2,1,1,1,0,0,Cambuci,1000
597,50,2,2,1,1,0,0,0,Cambuci,1200
310,45,1,2,1,1,1,0,0,Cambuci,1000
550,50,2,2,1,1,1,0,0,Cambuci,1400
1080,90,2,3,1,2,1,1,1,Cambuci,3200
3300,250,4,7,4,4,0,0,1,Cambuci,4500
0,80,3,2,1,1,0,0,0,Cambuci,1850
650,80,3,2,1,2,0,0,0,Cambuci,4000
340,70,2,2,1,1,0,0,0,Cambuci,1400
292,45,1,2,1,1,1,0,0,Cambuci,1400
706,67,2,2,1,1,1,0,0,Cambuci,1600
300,35,1,2,1,1,1,0,0,Cambuci,1500
968,89,3,3,1,1,1,0,0,Cambuci,2300
1300,110,3,3,1,2,1,0,1,Cambuci,2500
530,50,2,2,1,1,1,0,1,Cambuci,1900
960,90,3,2,1,1,1,0,0,Cambuci,2500
752,86,3,2,1,2,1,1,1,Cambuci,2900
240,70,2,2,1,1,1,0,0,Cambuci,1400
550,50,2,2,1,1,0,0,0,Cambuci,1600
350,36,1,2,1,1,1,1,0,Cambuci,1600
530,56,1,2,1,1,1,1,0,Cambuci,1650
574,80,3,2,1,2,1,0,1,Cambuci,3850
1000,69,2,2,1,2,1,1,1,Cambuci,3800
335,76,3,2,1,1,0,0,0,Cambuci,1500
810,80,2,2,1,1,1,0,0,Cambuci,2200
600,48,1,2,1,1,1,1,1,Cambuci,2500
587,50,2,2,1,1,1,0,0,Cambuci,1400
510,61,2,2,1,1,0,0,0,Cambuci,1200
300,35,1,2,1,1,1,0,0,Cambuci,1400
125,110,2,2,1,1,0,0,0,Cambuci,1500
800,52,2,2,1,1,1,1,1,Cambuci,3500
522,50,2,2,1,1,1,0,0,Cambuci,1850
0,32,1,2,1,1,0,0,0,Cambuci,1500
700,80,1,2,1,1,1,0,0,Cambuci,1250
280,36,1,2,1,1,0,0,0,Cambuci,1200
1123,160,3,7,3,3,0,0,1,Cambuci,4000
1300,120,3,2,1,2,0,0,1,Cambuci,2500
900,75,2,2,1,1,0,0,0,Cambuci,1400
950,139,3,2,1,1,1,0,0,Cambuci,2900
450,62,1,2,1,1,1,1,0,Cambuci,1600
574,79,2,2,1,2,1,0,0,Cambuci,4400
570,70,2,2,1,1,0,0,0,Cambuci,1500
300,32,1,2,1,1,0,0,0,Cambuci,1400
350,36,1,2,1,1,0,1,0,Cambuci,1650
738,80,2,2,1,2,0,1,0,Cambuci,2600
440,49,2,2,1,1,1,0,0,Cambuci,1660
574,79,2,2,1,2,0,0,0,Cambuci,4000
550,50,1,2,1,1,0,0,0,Cambuci,1600
1490,117,3,4,1,2,1,0,1,Campo Belo,2200
649,48,1,2,1,1,0,0,1,Campo Belo,1300
870,75,2,2,1,1,1,0,0,Campo Belo,2400
650,35,1,2,1,1,1,1,1,Campo Belo,2400
624,74,1,2,1,1,0,1,1,Campo Belo,4500
550,35,1,2,1,1,1,1,1,Campo Belo,2500
903,35,1,2,1,1,1,1,1,Campo Belo,2500
1100,80,2,2,1,2,0,0,0,Campo Belo,3700
550,35,1,2,1,1,1,1,1,Campo Belo,2500
650,35,1,2,1,1,1,1,1,Campo Belo,3200
4700,325,4,3,1,4,1,0,1,Campo Belo,3500
856,62,1,2,1,1,1,1,1,Campo Belo,3000
444,37,1,2,1,1,1,0,1,Campo Belo,2500
1964,165,3,4,3,3,1,0,1,Campo Belo,4000
600,35,1,2,1,1,1,1,1,Campo Belo,2400
970,74,2,2,1,2,1,1,0,Campo Belo,3200
910,60,2,2,1,1,1,0,1,Campo Belo,1700
970,70,2,2,1,2,1,0,1,Campo Belo,3500
800,73,2,2,1,2,1,0,1,Campo Belo,3000
1490,117,3,4,1,2,1,0,1,Campo Belo,2200
600,48,1,2,1,1,1,1,1,Campo Belo,2500
630,50,1,2,1,1,1,1,1,Campo Belo,3700
0,75,3,2,1,2,0,1,1,Campo Grande,3000
550,70,2,2,1,1,1,0,0,Campo Grande,1343
400,51,2,2,1,1,0,0,1,Campo Grande,1200
656,72,3,3,1,1,1,0,1,Campo Grande,2044
400,47,2,2,1,1,1,0,0,Campo Grande,1600
540,70,2,2,1,1,0,0,0,Campo Grande,1310
0,72,2,2,1,1,0,1,0,Campo Grande,2600
812,70,3,2,1,1,0,0,1,Campo Grande,1360
700,75,3,2,1,2,1,0,0,Campo Grande,1348
350,48,2,2,1,1,1,0,0,Campo Grande,1150
350,61,2,2,1,1,0,0,1,Campo Grande,1900
0,59,2,2,1,1,0,0,1,Campo Grande,1500
450,55,1,2,1,1,1,0,1,Campo Grande,1350
390,50,2,2,1,1,1,1,0,Campo Grande,1250
1100,133,3,3,1,2,0,0,0,Campo Grande,4500
1500,135,4,4,1,3,1,0,0,Campo Grande,3000
497,64,2,2,1,1,0,0,0,Campo Grande,1800
500,61,2,2,1,1,0,0,1,Campo Grande,1900
750,73,3,2,1,2,0,0,1,Campo Grande,2200
412,65,2,2,1,1,0,0,0,Campo Grande,1630
620,81,3,2,1,2,1,0,1,Campo Grande,2700
600,62,2,2,1,1,1,0,1,Campo Grande,1300
350,50,2,2,1,1,1,0,1,Campo Grande,1500
1200,134,3,5,3,2,1,0,0,Campo Grande,4500
589,65,1,2,1,2,1,0,1,Campo Grande,1500
395,62,2,2,1,1,0,0,1,Campo Grande,1905
470,55,1,2,1,1,1,1,1,Campo Grande,1430
550,60,2,2,1,1,0,0,0,Campo Grande,1300
580,55,3,2,1,1,1,0,0,Campo Limpo,1100
510,68,3,2,1,1,1,1,1,Campo Limpo,1400
520,56,2,2,1,1,1,0,1,Campo Limpo,1100
0,65,3,2,1,1,1,0,1,Campo Limpo,1700
250,46,2,2,1,1,1,0,0,Campo Limpo,1000
360,42,2,2,1,1,1,0,1,Campo Limpo,1240
300,52,2,2,1,1,0,0,0,Campo Limpo,1000
0,42,2,2,1,1,1,0,1,Campo Limpo,1400
480,59,2,2,1,1,1,1,0,Campo Limpo,1100
0,280,3,2,1,2,0,0,0,Campo Limpo,2300
0,43,2,2,1,1,1,0,1,Campo Limpo,1500
320,38,2,2,1,1,0,0,0,Campo Limpo,900
615,75,3,2,1,1,0,0,1,Campo Limpo,1385
0,52,2,2,1,1,0,0,0,Campo Limpo,1400
530,66,3,2,1,1,0,0,1,Campo Limpo,1400
420,51,2,2,1,1,1,0,1,Campo Limpo,1300
100,49,2,2,1,1,0,0,0,Campo Limpo,800
560,60,3,2,1,1,1,0,0,Campo Limpo,1100
790,114,2,4,1,2,1,0,1,Campo Limpo,2025
340,47,2,2,1,1,1,0,1,Campo Limpo,1750
650,75,3,2,1,1,0,0,1,Campo Limpo,1450
329,45,2,2,1,1,0,0,0,Campo Limpo,1000
0,57,3,2,1,1,1,0,0,Campo Limpo,1600
615,74,3,2,1,1,0,0,1,Campo Limpo,1400
430,47,2,2,1,1,0,0,0,Campo Limpo,1000
560,60,3,2,1,1,1,0,0,Campo Limpo,1100
0,42,2,2,1,1,1,0,1,Campo Limpo,1350
504,80,2,2,1,1,0,0,1,Campo Limpo,900
350,45,2,2,1,1,0,0,0,Campo Limpo,1000
325,46,2,2,1,1,1,0,0,Campo Limpo,925
530,66,3,2,1,1,0,0,1,Campo Limpo,1200
600,62,2,2,1,1,1,0,1,Campo Limpo,1100
0,42,2,2,1,1,1,0,1,Campo Limpo,1350
558,75,3,2,1,1,0,0,1,Campo Limpo,1342
320,39,2,2,1,1,0,0,0,Capao Redondo,900
199,48,2,2,1,1,0,0,0,Capao Redondo,1250
500,64,3,2,1,1,0,0,0,Capao Redondo,1500
400,38,2,2,1,1,0,0,0,Capao Redondo,1100
0,90,2,2,1,1,0,0,0,Capao Redondo,1200
0,38,2,2,1,1,0,0,0,Capao Redondo,1400
199,48,2,2,1,1,0,0,0,Capao Redondo,1260
0,47,2,2,1,1,0,0,0,Capao Redondo,1200
230,46,2,2,1,1,0,0,0,Capao Redondo,1290
0,50,2,2,1,1,0,0,0,Capao Redondo,1200
400,39,2,2,1,1,1,1,0,Capao Redondo,1100
0,39,2,2,1,1,1,0,0,Capao Redondo,1300
0,56,2,2,1,1,0,0,0,Capao Redondo,900
500,95,3,2,1,1,0,0,0,Capao Redondo,1300
454,98,3,2,1,1,0,0,0,Capao Redondo,1100
454,98,3,2,1,1,0,0,0,Capao Redondo,1100
450,90,3,2,1,1,0,0,0,Capao Redondo,1150
0,52,2,2,1,1,0,0,0,Capao Redondo,1000
300,42,2,2,1,1,0,0,0,Capao Redondo,700
230,50,2,2,1,1,0,0,0,Capao Redondo,1200
0,40,2,2,1,1,0,0,0,Capao Redondo,800
470,66,3,2,1,1,1,0,0,Capao Redondo,1330
570,60,3,2,1,1,1,0,1,Capao Redondo,1200
0,50,2,2,1,1,1,0,1,Capao Redondo,1400
0,50,2,2,1,1,1,0,1,Capao Redondo,1450
0,56,2,2,1,1,0,0,0,Capao Redondo,1200
500,95,3,2,1,1,0,0,0,Capao Redondo,1300
0,52,2,2,1,1,0,0,1,Capao Redondo,1600
0,60,1,2,1,1,0,0,0,Capao Redondo,850
0,75,3,2,1,2,1,0,1,Capao Redondo,2000
305,48,2,2,1,1,0,0,0,Capao Redondo,1045
0,60,2,2,1,1,0,0,0,Capao Redondo,1400
561,55,2,2,1,1,1,0,1,Capao Redondo,1100
512,65,3,2,1,1,1,0,1,Capao Redondo,1200
1,48,2,2,1,1,0,0,0,Capao Redondo,1450
350,50,2,2,1,1,1,0,0,Capao Redondo,1200
0,70,2,2,1,1,0,0,0,Cidade Ademar,1100
800,61,2,2,1,2,1,0,1,Cidade Ademar,1000
1,63,3,2,1,1,1,0,0,Cidade Ademar,2300
0,70,2,2,1,1,0,0,0,Cidade Ademar,1600
529,50,2,2,1,1,0,0,0,Cidade Ademar,1500
400,50,2,2,1,1,1,0,0,Cidade Ademar,1300
732,74,3,2,1,1,1,0,1,Cidade Ademar,1500
450,65,3,2,1,1,1,0,0,Cidade Ademar,1300
800,91,3,1,2,2,1,0,1,Cidade Ademar,1500
732,74,3,2,1,1,1,0,1,Cidade Ademar,1740
729,61,2,2,1,2,1,0,1,Cidade Ademar,2500
729,61,2,2,1,2,1,0,1,Cidade Ademar,2500
560,62,2,2,1,1,1,0,0,Cidade Ademar,1100
1100,90,3,3,1,2,0,0,0,Cidade Ademar,2000
400,50,2,2,1,1,1,0,0,Cidade Ademar,1300
750,85,3,2,1,2,1,1,1,Cidade Ademar,1509
580,66,3,2,1,2,1,0,1,Cidade Ademar,1800
341,45,2,2,1,1,0,0,0,Cidade Ademar,950
300,48,2,2,1,1,0,0,0,Cidade Ademar,1500
400,50,2,2,1,1,0,0,0,Cidade Ademar,1000
700,67,3,2,1,2,1,1,1,Cidade Ademar,1700
600,56,2,2,1,1,1,0,0,Cidade Ademar,1100
650,66,3,2,1,2,0,0,1,Cidade Ademar,1910
510,66,3,2,1,2,1,1,1,Cidade Ademar,1850
600,60,3,2,1,1,1,1,0,Cidade Ademar,1200
0,45,2,2,1,1,0,0,0,Cidade Ademar,1150
600,70,3,2,1,1,1,0,1,Cidade Ademar,1300
0,65,3,2,1,1,1,0,1,Cidade Ademar,1700
700,94,2,3,1,2,1,0,1,Cidade Ademar,3750
350,48,2,2,1,1,0,0,0,Cidade Ademar,1500
386,50,1,2,1,1,0,0,0,Cidade Ademar,1200
400,50,2,2,1,1,0,0,0,Cidade Ademar,1150
380,50,2,2,1,1,1,0,1,Cidade Ademar,1320
556,62,3,2,1,1,1,0,1,Cidade Ademar,1600
594,69,3,2,1,1,0,0,1,Cidade Ademar,2000
560,68,3,2,1,1,1,0,1,Cidade Ademar,1500
1200,180,4,4,2,2,0,0,0,Cidade Dutra,3000
0,55,3,2,1,1,1,0,0,Cidade Dutra,1500
1200,185,4,5,3,2,1,1,1,Cidade Dutra,3400
485,55,2,2,1,1,0,0,1,Cidade Dutra,1300
0,65,3,2,1,1,0,0,0,Cidade Dutra,2650
0,180,3,5,3,2,1,0,1,Cidade Dutra,4500
1300,180,4,5,3,2,1,1,1,Cidade Dutra,4500
0,64,2,2,1,1,0,0,0,Cidade Dutra,1400
1410,185,4,1,3,2,0,0,1,Cidade Dutra,3500
1200,185,4,5,3,2,1,0,1,Cidade Dutra,4500
0,181,4,4,3,2,1,0,1,Cidade Dutra,4500
0,60,2,2,1,1,0,0,0,Cidade Dutra,1450
1451,200,4,4,3,2,0,0,1,Cidade Dutra,4000
200,62,2,2,1,1,0,0,0,Cidade Dutra,1400
1200,180,4,6,3,2,1,0,1,Cidade Dutra,2400
1520,180,3,5,3,2,1,0,1,Cidade Dutra,3000
0,72,3,2,1,1,0,0,0,Cidade Dutra,1500
0,72,3,2,1,1,0,0,0,Cidade Dutra,1600
1076,180,4,1,3,2,1,0,1,Cidade Dutra,3000
1451,200,4,4,3,2,0,0,0,Cidade Dutra,4000
800,200,5,1,4,2,0,0,1,Cidade Dutra,4000
1076,180,4,1,3,2,1,0,1,Cidade Dutra,3000
1250,189,4,6,3,2,1,0,1,Cidade Dutra,3500
1378,180,4,6,3,2,0,0,1,Cidade Dutra,3400
1200,180,3,2,3,2,1,0,1,Cidade Dutra,4000
500,75,3,2,1,1,1,0,1,Cursino,1800
730,76,3,2,1,1,0,0,1,Cursino,3050
1550,168,3,2,1,2,1,0,0,Cursino,4500
350,70,2,2,1,1,0,0,0,Cursino,1790
418,40,2,2,1,1,0,0,0,Cursino,1132
658,53,2,2,1,2,1,0,1,Cursino,2300
474,50,2,2,1,1,0,0,0,Cursino,1100
345,93,3,2,1,2,0,0,1,Cursino,3500
1007,93,3,2,1,2,1,0,1,Cursino,3500
540,55,2,2,1,1,1,0,0,Cursino,900
500,60,2,2,1,1,1,0,1,Cursino,1800
315,40,1,2,1,1,0,0,0,Cursino,800
840,94,3,2,1,3,0,0,1,Cursino,3400
836,94,3,2,1,3,0,0,1,Cursino,2300
450,62,3,2,1,1,0,0,0,Cursino,1450
0,56,2,2,1,1,1,0,0,Cursino,2000
1007,93,3,2,1,2,1,0,1,Cursino,3500
633,63,3,2,1,1,1,0,1,Cursino,1800
435,62,2,2,1,2,1,0,1,Cursino,2200
0,44,1,2,1,1,0,0,0,Cursino,1500
478,58,2,2,1,1,1,1,1,Cursino,1800
530,54,2,2,1,1,0,0,0,Cursino,1200
446,65,3,2,1,1,1,0,1,Cursino,1200
611,60,2,2,1,1,1,0,1,Cursino,1900
837,95,3,3,1,2,0,0,0,Cursino,2300
541,41,1,2,1,1,0,0,0,Cursino,1200
757,61,2,2,1,1,0,0,0,Cursino,1400
450,63,3,2,1,1,0,0,0,Cursino,1800
541,41,1,2,1,1,0,0,0,Cursino,1200
757,61,2,2,1,1,0,0,0,Cursino,1400
541,41,1,2,1,1,0,0,0,Cursino,1100
445,62,3,2,1,1,1,0,0,Cursino,1160
350,60,2,2,1,1,0,0,0,Grajau,1000
0,40,1,2,1,1,0,0,0,Grajau,850
1250,120,3,2,1,2,0,0,0,Ipiranga,3300
466,45,1,2,1,1,0,1,1,Ipiranga,2300
625,83,2,2,1,1,0,0,1,Ipiranga,1700
0,84,3,2,1,2,0,0,1,Ipiranga,3000
1280,278,2,4,2,1,1,0,0,Ipiranga,2400
1150,103,3,3,1,2,0,0,0,Ipiranga,2500
1150,103,3,3,1,2,0,0,1,Ipiranga,2400
732,111,3,2,1,1,0,0,0,Ipiranga,1500
400,60,2,2,1,1,1,0,1,Ipiranga,2250
880,87,3,3,1,2,0,1,1,Ipiranga,2700
679,69,3,2,1,1,1,0,0,Ipiranga,2000
950,86,3,3,1,1,0,0,1,Ipiranga,3000
640,70,3,2,1,1,0,0,1,Ipiranga,1900
691,68,2,2,1,2,0,0,0,Ipiranga,2300
842,79,3,2,1,2,0,0,1,Ipiranga,2140
