Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
280,65,2,1,0,1,0,0,1,Ponte Rasa,266000
300,48,2,1,0,1,0,1,1,Aricanduva,210000
520,51,1,2,1,1,1,0,1,Barra Funda,525000
265,59,3,2,1,1,0,0,1,Parque do Carmo,268900
390,36,1,1,0,1,0,1,1,Santa Cecilia,350000
138,52,2,1,0,0,0,0,0,Cidade Tiradentes,110000
500,50,2,1,0,1,0,0,1,Capao Redondo,285000
100,40,2,1,0,0,1,0,0,Ponte Rasa,169000
260,98,3,1,0,1,0,0,0,Sao Mateus,398000
400,64,2,2,1,1,0,0,1,Sao Lucas,290000
680,82,3,2,1,2,0,0,1,Cursino,690000
300,61,2,2,1,1,1,0,1,Sacoma,313296
560,81,2,2,1,1,0,0,0,Jacana,240000
435,58,2,2,1,1,1,0,1,Vila Andrade,349900
0,65,3,2,1,1,0,0,0,Belem,379000
299,56,2,1,0,1,0,0,1,Sapopemba,310000
0,65,2,2,1,1,0,0,0,Liberdade,606320
560,52,2,2,1,1,1,0,0,Campo Grande,295000
420,49,2,1,0,1,0,0,0,Cangaiba,350000
340,50,2,1,0,1,0,0,0,Itaquera,230000
380,58,3,2,1,1,0,0,1,Medeiros,280000
0,50,2,2,1,1,0,0,0,Sao Rafael,220000
380,49,2,2,1,1,0,0,0,Cidade Lider,220000
418,52,2,2,1,1,0,0,0,Cangaiba,260000
430,65,2,2,1,1,1,1,1,Santo Amaro,490000
520,55,1,1,0,0,0,0,0,Barra Funda,380000
160,39,1,2,1,1,0,0,0,Artur Alvim,165000
500,64,2,2,1,1,1,0,1,Sacoma,361150
491,70,3,2,1,1,1,0,1,Jaguare,379000
486,77,3,2,1,1,1,0,1,Butanta,338000
565,65,2,1,0,1,0,0,0,Mooca,330000
353,46,2,1,0,1,0,0,1,Guaianazes,190000
0,39,2,1,0,0,1,0,0,Bras,183000
848,57,2,2,1,1,1,0,0,Moema,543000
0,53,2,2,1,1,1,0,1,Sao Miguel,240000
605,80,3,2,1,2,0,0,0,Carrao,585000
220,46,2,2,1,1,1,1,0,Sao Lucas,252900
495,59,2,1,0,2,0,0,1,Penha,340000
543,78,2,3,1,2,1,0,1,Vila Maria,645000
680,96,3,3,1,2,1,0,1,Tucuruvi,650000
250,43,2,2,1,1,1,0,0,Pirituba,230000
459,66,2,2,1,2,0,0,0,Casa Verde,320000
350,50,2,2,1,1,0,0,0,Socorro,250000
360,52,2,2,1,1,0,0,0,Jardim Sao Luis,215000
505,70,2,2,1,2,1,0,1,Barra Funda,670000
550,59,2,2,1,1,0,0,1,Santa Cecilia,470000
0,48,2,2,1,1,0,0,0,Sao Rafael,129000
429,48,2,2,1,1,0,0,0,Itaquera,235000
323,60,2,2,1,1,0,0,1,Sao Lucas,275000
400,51,2,2,1,1,0,0,1,Sao Lucas,280000
150,48,2,2,1,1,0,0,0,Artur Alvim,185000
611,42,1,1,0,1,0,0,1,Bela Vista,430000
200,45,2,2,1,1,1,0,0,Cambuci,229000
700,125,3,3,1,2,0,0,1,Cangaiba,525000
450,47,2,1,0,1,0,0,1,Tatuape,310000
745,42,1,1,0,1,1,1,1,Liberdade,460000
680,70,3,2,1,1,1,0,1,Morumbi,260000
450,74,1,1,0,0,0,0,0,Santa Cecilia,580000
250,47,2,1,0,1,0,0,1,Aricanduva,199000
440,54,2,1,0,1,0,0,0,Cidade Ademar,249000
95,50,2,1,0,1,0,0,0,Cidade Ademar,155000
550,42,1,2,0,1,0,0,0,Moema,430000
479,60,2,2,1,1,0,0,0,Medeiros,350000
0,45,2,1,0,1,0,0,1,Vila Maria,339500
1,60,3,2,1,1,0,0,1,Sapopemba,392000
580,58,2,2,1,1,0,1,1,Bom Retiro,450000
380,63,3,2,1,1,0,0,1,Cursino,315000
250,55,2,2,1,1,1,0,1,Belem,322000
929,60,2,2,1,2,1,1,1,Casa Verde,450000
229,51,2,2,1,1,0,0,0,Brasilandia,170000
450,65,2,2,1,1,1,0,1,Cidade Ademar,310000
550,58,2,2,1,1,1,0,0,Bom Retiro,456000
400,45,2,1,0,1,0,0,0,Vila Curuca,210000
180,40,2,2,1,1,1,0,1,Campo Limpo,199900
250,41,2,2,1,1,1,0,1,Cachoeirinha,219000
280,57,2,2,1,1,1,0,1,Bras,370000
0,73,3,2,1,1,0,0,0,Grajau,280000
490,54,2,2,1,1,1,1,0,Campo Grande,260000
0,38,1,2,1,1,1,0,1,Belem,235000
227,47,2,2,1,1,0,1,0,Cangaiba,244000
250,45,2,2,1,1,1,0,1,Carrao,228000
174,50,2,2,1,1,0,0,0,Sao Rafael,192000
315,48,2,2,1,1,0,0,0,Brasilandia,240000
420,58,2,1,0,1,0,0,0,Tremembe,270000
160,56,2,1,0,1,0,0,0,Artur Alvim,220000
0,40,2,2,1,1,1,0,0,Vila Prudente,235000
70,47,2,2,1,1,0,0,0,Cidade Tiradentes,140000
0,59,2,1,0,1,1,0,0,Casa Verde,631860
0,62,2,2,1,1,1,0,1,Santa Cecilia,595000
380,50,2,2,1,1,1,0,1,Butanta,380000
160,48,2,1,0,1,0,0,0,Itaquera,160000
120,46,2,2,1,1,1,0,0,Vila Jacui,204000
676,70,2,2,1,2,1,0,1,Ipiranga,580000
380,52,2,2,1,1,1,0,0,Cangaiba,280000
250,43,2,2,1,1,1,0,0,Pirituba,230000
150,32,2,2,1,1,1,0,0,Sacoma,152000
920,98,3,2,1,2,0,0,1,Mooca,635000
150,41,2,1,0,1,1,0,0,Itaquera,165900
0,56,2,2,1,1,0,0,0,Lajeado,190000
0,45,2,2,1,1,0,0,0,Vila Matilde,230000
480,58,2,2,1,1,1,0,1,Saude,659070
0,58,2,2,1,1,0,0,1,Jaragua,410000
0,48,2,2,1,1,0,0,1,Agua Rasa,370000
250,130,3,2,1,1,1,0,0,Bom Retiro,650000
375,54,2,1,0,1,0,0,0,Bras,280000
260,51,2,1,0,1,0,0,0,Vila Curuca,200500
400,52,2,2,1,1,0,0,0,Brasilandia,245000
470,72,3,2,1,1,0,0,1,Bras,554400
400,67,2,2,1,1,1,0,1,Barra Funda,449997
1500,95,2,2,1,1,0,0,0,Perdizes,620000
0,66,2,2,1,1,0,0,1,Penha,263535
0,47,2,1,0,1,1,0,1,Itaim Paulista,265000
450,75,2,1,0,2,0,0,0,Jacana,341000
0,48,2,2,1,1,0,0,0,Aricanduva,230000
0,65,3,2,1,1,1,0,1,Pari,319000
193,49,2,2,1,1,0,0,0,Sao Rafael,200000
230,51,2,2,1,1,0,0,0,Vila Curuca,219900
90,51,2,1,0,1,0,0,0,Cidade Tiradentes,120000
0,47,2,2,1,1,1,1,1,Vila Curuca,230000
180,47,2,2,1,1,1,1,1,Sapopemba,149900
150,55,2,2,1,1,0,0,0,Artur Alvim,190000
280,50,2,1,0,1,0,0,0,Aricanduva,250000
800,117,3,3,1,1,0,0,0,Lapa,580000
260,49,2,2,1,1,0,0,1,Capao Redondo,235000
1200,54,2,2,1,1,1,1,1,Brooklin,420000
1368,125,3,2,1,1,0,0,1,Mooca,580000
300,50,2,1,0,1,0,0,1,Jacana,298000
283,57,2,2,1,1,0,0,0,Sao Mateus,190000
0,43,2,2,1,1,1,0,0,Pirituba,215000
100,56,2,2,1,1,0,0,0,Guaianazes,150000
86,46,2,1,0,1,0,0,0,Cidade Tiradentes,125000
260,51,2,1,0,1,0,0,0,Vila Curuca,203700
420,75,3,2,1,1,0,0,0,Campo Grande,310000
0,72,3,2,1,1,1,0,1,Cambuci,480800
0,56,2,2,0,1,0,0,1,Ponte Rasa,286000
100,48,2,1,0,1,0,0,0,Jose Bonifacio,150000
283,50,2,2,1,1,1,0,0,Bras,270000
180,41,2,1,0,0,1,0,0,Parque do Carmo,147900
300,52,2,2,1,1,0,0,1,Itaquera,229900
0,50,2,2,1,1,0,0,0,Sao Miguel,250000
85,47,2,2,1,1,0,0,0,Cidade Tiradentes,140000
290,37,1,1,0,0,0,0,0,Republica,265000
0,59,2,2,1,2,1,0,1,Vila Andrade,354000
523,70,3,2,1,2,1,0,1,Jaguare,572000
100,56,2,1,0,1,0,0,0,Jose Bonifacio,180000
650,70,3,2,1,2,0,0,1,Campo Grande,362000
0,56,2,2,1,1,1,0,1,Vila Prudente,367000
0,81,3,2,1,2,1,0,1,Lapa,685719
260,55,2,2,1,1,0,0,0,Jardim Sao Luis,247000
495,47,2,1,0,1,0,0,0,Capao Redondo,240000
350,61,3,2,1,1,0,0,1,Sao Lucas,297000
0,82,2,1,0,1,0,0,0,Mandaqui,430000
377,55,2,2,1,1,0,0,0,Sao Miguel,230000
394,55,2,1,0,0,0,0,0,Liberdade,270000
498,74,3,2,1,2,1,0,1,Sacoma,404244
0,78,2,2,1,2,0,0,1,Tremembe,690000
0,49,2,2,1,1,1,0,1,Cambuci,316387
400,63,3,1,0,1,0,0,0,Cidade Dutra,276000
0,48,2,2,1,1,0,1,0,Itaim Paulista,160000
320,48,2,2,1,1,1,1,1,Ponte Rasa,250000
850,110,3,3,1,2,1,1,1,Santana,655000
440,56,1,1,0,0,0,0,0,Consolacao,450000
250,41,2,2,1,1,1,0,0,Cambuci,207040
0,78,3,2,1,2,0,0,0,Mandaqui,457000
400,50,2,1,0,1,0,0,1,Tatuape,319000
520,58,3,2,1,1,0,0,1,Medeiros,274000
150,41,2,1,0,0,0,0,0,Ermelino Matarazzo,169900
740,62,2,2,1,1,1,1,1,Vila Guilherme,368550
0,45,2,2,1,1,1,0,0,Jardim Helena,200000
0,56,2,2,1,1,0,0,0,Cidade Tiradentes,122000
415,50,2,2,1,1,1,0,1,Belem,370000
0,38,2,1,0,1,1,0,0,Jardim Helena,146220
380,54,2,2,1,1,0,0,0,Jardim Sao Luis,240000
364,48,2,1,0,1,0,0,0,Campo Limpo,244800
500,74,2,1,0,0,0,0,1,Vila Matilde,450000
320,58,2,1,0,1,0,0,0,Cidade Dutra,260000
0,68,3,2,1,1,1,0,0,Itaim Paulista,290000
450,59,2,2,1,1,0,0,1,Santa Cecilia,454000
650,64,2,1,0,1,0,0,0,Cidade Ademar,365000
700,59,2,2,1,2,1,0,1,Pinheiros,699000
380,33,1,2,1,1,0,0,1,Liberdade,525000
520,83,3,3,1,2,1,0,1,Mandaqui,665000
750,73,2,2,1,1,1,0,1,Pedreira,466000
380,50,1,1,0,1,0,0,0,Bela Vista,500000
430,70,3,2,1,1,0,1,0,Limao,370000
1670,87,3,2,1,1,0,0,0,Moema,680000
280,58,3,2,1,1,0,0,1,Sao Mateus,313967
250,37,2,1,0,0,1,0,1,Se,189000
518,32,1,1,0,0,0,0,0,Bela Vista,150000
420,68,3,2,1,1,1,0,1,Jacana,355000
600,42,1,2,1,2,1,1,1,Santana,450000
0,40,2,1,0,1,1,0,0,Capao Redondo,150290
300,51,2,1,0,1,0,0,1,Campo Limpo,265000
575,70,2,1,0,0,0,1,0,Consolacao,500000
300,46,2,1,0,1,0,0,1,Jacana,255000
734,82,3,3,1,2,1,0,1,Mandaqui,630000
394,66,2,2,1,1,0,1,1,Medeiros,270000
350,54,1,2,1,1,1,0,0,Consolacao,390000
300,40,1,2,1,1,1,0,1,Bras,262000
0,60,2,2,1,1,1,0,1,Sacoma,242629
320,49,2,1,0,1,0,0,1,Jacana,265000
460,64,2,1,0,1,0,0,1,Vila Maria,375000
377,45,2,2,1,1,1,0,0,Jardim Angela,220000
1022,70,2,1,0,1,1,0,1,Pinheiros,660000
400,75,3,2,1,2,0,0,0,Agua Rasa,648000
0,53,2,2,1,1,1,0,1,Cursino,299990
500,49,1,1,0,1,0,0,1,Republica,640000
950,40,1,2,1,1,1,1,1,Moema,385000
315,58,3,1,0,1,0,0,0,Cidade Dutra,270000
538,46,1,1,0,0,0,0,0,Santa Cecilia,298000
730,68,2,1,0,1,0,0,0,Santana,425000
580,65,2,2,1,2,1,1,1,Casa Verde,610000
880,113,4,3,1,1,0,1,0,Republica,650000
0,44,2,2,1,1,1,0,0,Pirituba,267000
0,77,3,2,1,2,0,0,0,Mooca,550000
0,43,2,2,1,1,1,0,0,Itaquera,223000
200,47,2,2,1,1,1,0,1,Parque do Carmo,236802
446,56,2,2,1,1,0,0,1,Rio Pequeno,230000
740,55,2,1,0,1,0,0,1,Mooca,320000
575,65,2,1,0,0,0,0,0,Bela Vista,420000
400,76,3,2,1,1,1,1,1,Vila Formosa,590000
400,36,1,2,1,1,0,0,1,Republica,349000
250,64,3,1,0,1,1,0,0,Cidade Dutra,260000
350,61,3,2,1,1,0,0,1,Sao Lucas,296500
350,63,3,2,1,1,0,0,1,Vila Maria,430225
520,62,3,2,1,1,0,0,1,Pari,325000
145,45,2,1,0,1,0,0,0,Itaquera,115000
640,58,2,2,1,1,1,0,1,Jabaquara,460000
520,42,1,1,0,1,1,0,1,Moema,500000
700,77,3,2,1,2,1,0,1,Butanta,430000
0,40,2,2,1,1,0,0,0,Jardim Helena,203000
550,74,2,2,1,1,1,0,1,Casa Verde,570000
0,52,2,2,1,1,1,0,0,Cangaiba,240000
1289,128,3,3,1,3,1,1,1,Sao Miguel,620000
1000,103,3,3,1,2,1,0,1,Carrao,652600
779,59,2,1,0,1,0,0,0,Cursino,340000
350,49,2,1,0,1,0,0,1,Itaquera,240000
60,48,2,1,0,0,0,0,0,Cidade Tiradentes,100000
189,46,2,2,1,1,0,0,0,Itaim Paulista,168000
450,47,2,1,0,1,0,0,0,Penha,235000
520,61,2,1,0,1,0,0,1,Carrao,380000
658,92,3,2,1,2,0,0,0,Santo Amaro,692098
319,35,1,2,1,1,1,0,0,Republica,360000
350,65,2,2,1,1,0,0,1,Casa Verde,539000
0,47,2,2,1,1,0,0,0,Penha,250000
580,68,2,2,1,1,0,0,1,Jaragua,470000
245,51,2,2,1,1,0,0,1,Parque do Carmo,199900
0,70,2,2,1,2,0,0,0,Cursino,550000
400,48,2,2,1,1,1,0,1,Ponte Rasa,240000
330,65,3,2,1,1,0,0,1,Belem,379000
514,63,2,2,1,1,0,0,1,Tatuape,552001
508,67,2,2,1,1,0,0,0,Jabaquara,460000
745,72,2,2,1,1,0,0,0,Mandaqui,420000
0,59,3,2,1,1,1,0,1,Vila Maria,362677
590,74,3,2,1,2,1,0,1,Sacoma,458545
585,55,2,2,1,1,1,0,1,Jardim Sao Luis,250000
1790,48,1,2,1,1,0,1,0,Consolacao,340000
630,60,2,2,1,2,0,0,1,Campo Grande,490000
392,48,2,2,1,1,1,0,1,Brasilandia,290000
60,50,2,2,1,1,0,0,1,Lajeado,200000
580,42,1,2,1,1,1,0,0,Pinheiros,574000
300,54,2,2,1,1,0,0,0,Sao Rafael,165000
689,35,1,2,1,1,1,0,1,Consolacao,405000
138,51,2,1,0,1,0,0,0,Cidade Tiradentes,150000
280,49,2,1,0,1,0,0,0,Sao Mateus,197000
650,54,2,2,1,1,1,0,1,Ipiranga,392000
0,48,2,1,0,1,0,0,0,Artur Alvim,208000
200,46,2,1,0,1,0,0,0,Cangaiba,199900
850,74,2,1,0,1,0,0,0,Bela Vista,630000
0,80,3,2,1,2,0,0,1,Medeiros,334000
450,88,3,2,1,2,0,0,1,Vila Prudente,550000
450,70,3,2,1,2,0,0,1,Vila Formosa,437000
760,113,2,2,1,1,1,0,0,Jardim Paulista,595000
579,70,3,1,0,1,0,0,1,Tucuruvi,362000
570,58,2,1,0,1,1,0,1,Vila Matilde,300000
400,49,2,1,0,1,1,0,0,Cangaiba,270000
150,41,2,1,0,1,0,0,0,Itaquera,156800
680,73,3,2,1,1,1,0,0,Socorro,450000
550,58,2,2,1,1,1,0,0,Bom Retiro,430000
0,70,3,2,1,1,1,0,1,Jaguare,385000
0,71,3,2,1,2,1,0,1,Mooca,420000
190,43,2,2,1,1,1,0,0,Cidade Lider,162000
1000,133,3,2,1,1,0,0,0,Jardim Sao Luis,500000
150,45,2,2,1,1,1,0,0,Cidade Tiradentes,140000
650,42,1,2,1,1,1,0,1,Santa Cecilia,400000
350,52,2,2,1,1,1,0,0,Jardim Sao Luis,200000
600,60,2,2,1,1,0,0,0,Freguesia do O,285000
620,55,2,2,1,1,0,0,1,Pari,380000
190,39,1,1,0,1,0,0,1,Vila Maria,251722
500,68,3,2,1,2,1,1,1,Vila Guilherme,448000
285,45,2,2,1,1,0,0,0,Sao Mateus,180000
1554,233,3,1,0,1,1,0,0,Bom Retiro,530000
480,52,2,2,1,1,1,0,1,Cidade Lider,229000
410,50,2,1,0,1,0,0,1,Cidade Lider,250000
600,75,2,2,1,1,0,0,0,Pari,530000
150,50,2,2,1,1,0,0,0,Medeiros,170000
580,82,3,2,1,1,1,0,1,Vila Sonia,620000
420,51,2,1,0,1,0,0,0,Vila Curuca,225000
130,48,2,1,0,1,0,0,0,Artur Alvim,170000
360,52,2,1,0,1,0,0,1,Se,298900
0,52,2,1,0,1,1,0,1,Mooca,435000
0,60,3,2,1,1,0,0,1,Casa Verde,412000
362,64,2,2,1,1,1,0,1,Sacoma,361150
400,45,2,2,1,1,0,0,1,Liberdade,299000
950,110,3,3,1,2,0,0,1,Santana,600000
320,32,1,2,1,1,1,0,0,Liberdade,125000
390,49,2,1,0,1,1,0,1,Parque do Carmo,215000
460,73,2,2,1,1,0,0,0,Santana,475000
1250,75,2,2,1,1,0,1,0,Liberdade,600000
0,62,2,2,1,1,0,0,0,Sao Rafael,200000
438,57,2,2,1,1,0,0,1,Barra Funda,500000
650,42,1,2,1,1,1,1,1,Santa Cecilia,375000
290,47,2,1,0,1,0,0,0,Vila Curuca,235000
500,90,3,2,1,2,0,0,0,Agua Rasa,600000
600,50,2,2,1,1,0,0,1,Mooca,540000
0,78,1,1,0,1,1,0,0,Belem,339000
390,50,2,1,0,1,0,0,0,Cidade Lider,200000
270,55,2,2,1,1,1,0,1,Jose Bonifacio,233999
521,69,2,2,1,1,1,0,1,Ipiranga,529000
520,65,2,2,1,1,1,0,1,Liberdade,520490
380,54,2,2,1,1,0,0,0,Jardim Sao Luis,233000
430,60,3,2,1,1,1,0,0,Campo Grande,410000
280,49,2,2,1,1,1,0,0,Cidade Dutra,265000
380,60,3,2,1,1,1,0,1,Jardim Angela,316500
165,36,2,1,0,1,0,0,1,Itaquera,148990
0,41,2,1,0,1,0,0,0,Cidade Tiradentes,108847
1480,110,3,2,1,2,0,0,1,Mooca,670000
1300,107,2,2,1,1,0,0,0,Mooca,530000
350,48,2,1,0,0,0,0,0,Campo Limpo,235000
0,88,2,2,1,1,1,0,1,Tucuruvi,368000
380,75,3,2,1,2,0,1,0,Sao Lucas,469000
250,50,2,2,1,1,0,0,0,Itaim Paulista,120000
0,67,3,2,1,1,1,0,1,Vila Sonia,503565
0,50,2,1,0,1,0,0,0,Vila Curuca,195000
950,79,3,2,1,2,1,0,1,Vila Matilde,590000
380,52,2,2,1,1,0,0,0,Parque do Carmo,225000
600,75,3,1,0,1,0,0,0,Vila Prudente,370000
0,44,2,1,0,1,0,0,0,Vila Curuca,215000
0,56,2,1,0,1,0,0,1,Ermelino Matarazzo,210000
0,47,2,2,1,1,1,0,0,Vila Jacui,205000
165,47,2,2,1,1,0,0,0,Grajau,190000
503,67,3,2,1,1,1,0,1,Vila Sonia,503565
0,45,2,1,0,0,0,0,0,Artur Alvim,189000
380,50,2,2,1,1,0,0,0,Campo Grande,296000
230,40,2,2,1,1,0,0,1,Sao Mateus,189000
253,45,2,2,1,1,0,0,0,Capao Redondo,195000
100,45,2,1,0,1,0,0,0,Jacana,220000
600,65,2,2,1,1,1,0,1,Saude,579001
340,50,2,1,0,1,0,0,1,Se,305000
385,47,2,2,1,1,1,0,0,Sao Mateus,220000
424,37,1,1,0,1,1,0,0,Se,330000
150,37,2,2,1,1,0,0,1,Jose Bonifacio,169900
630,75,3,2,1,2,1,1,1,Vila Leopoldina,700000
95,45,2,2,1,1,0,0,0,Raposo Tavares,182550
0,66,2,2,1,1,1,0,1,Bela Vista,610000
480,59,3,2,1,1,0,0,1,Belem,358000
180,54,2,2,1,1,0,0,0,Artur Alvim,210000
355,50,2,2,1,1,1,0,1,Ponte Rasa,259000
370,30,1,2,1,1,1,0,1,Bom Retiro,217000
630,38,1,2,1,1,1,1,1,Cambuci,470000
320,43,1,1,0,1,1,0,0,Se,243800
200,50,2,2,1,1,0,0,0,Cambuci,280000
460,68,3,2,1,1,1,0,1,Vila Sonia,470000
180,41,2,1,0,1,0,0,0,Barra Funda,299999
625,70,3,2,1,1,0,0,1,Mandaqui,360000
500,76,3,2,1,1,1,0,0,Ermelino Matarazzo,350000
359,47,1,1,0,0,0,0,0,Republica,310000
350,47,2,1,0,1,0,0,1,Casa Verde,329000
680,68,2,2,1,1,1,1,1,Campo Grande,320000
640,58,2,2,1,1,1,0,1,Jabaquara,465000
350,33,1,1,0,0,0,0,0,Bras,219990
300,90,2,2,1,1,0,1,0,Cangaiba,265000
1100,104,2,3,1,1,1,1,1,Tucuruvi,580000
400,54,2,2,1,1,0,0,1,Jardim Sao Luis,290000
280,49,2,1,0,1,0,0,0,Guaianazes,193000
579,66,2,2,1,1,1,0,1,Tatuape,430200
475,60,2,2,1,1,1,0,1,Saude,555000
690,76,2,2,0,1,0,1,0,Moema,700000
476,63,3,1,0,1,0,0,0,Campo Limpo,230000
450,72,3,2,1,1,0,1,0,Cursino,240000
395,64,3,2,1,1,1,0,1,Itaquera,360000
550,69,3,2,1,1,0,1,0,Vila Prudente,470000
420,50,2,1,0,1,0,0,1,Bela Vista,450000
600,70,3,2,1,1,1,0,1,Jaguare,490000
587,79,3,2,1,1,1,0,0,Pinheiros,630000
0,37,2,2,1,1,0,0,0,Perus,199000
407,47,2,2,1,1,1,0,1,Vila Andrade,260000
130,48,2,1,0,1,0,0,0,Artur Alvim,180000
0,91,3,2,1,1,0,0,0,Bom Retiro,330000
100,35,2,2,1,1,0,0,0,Artur Alvim,159000
298,55,2,2,1,1,1,0,1,Itaquera,233000
350,58,3,2,1,1,0,0,1,Aricanduva,260000
390,65,3,2,1,1,1,0,1,Belem,379000
437,57,2,1,0,1,0,0,1,Vila Curuca,239900
0,62,2,2,1,1,1,0,1,Moema,683000
330,56,2,2,1,1,0,0,0,Sapopemba,375000
776,92,3,3,1,2,1,0,1,Santo Amaro,624900
0,47,2,2,1,1,0,0,0,Pirituba,235000
487,50,2,2,1,1,1,1,0,Limao,287000
1400,102,2,2,1,3,0,0,1,Carrao,700000
551,48,1,1,0,1,0,0,0,Se,320000
600,49,1,2,1,1,1,0,1,Bela Vista,480000
767,100,2,2,1,1,1,1,0,Santo Amaro,570000
520,55,2,2,1,1,1,0,1,Campo Limpo,250000
0,83,3,2,1,1,0,0,0,Tatuape,550000
534,50,1,2,1,2,1,0,0,Casa Verde,375000
100,47,2,2,1,1,1,0,0,Vila Jacui,233750
400,67,3,2,1,1,0,0,1,Jabaquara,500000
369,61,2,2,1,1,1,0,1,Sacoma,326000
570,95,3,3,2,2,1,0,1,Raposo Tavares,525000
250,48,2,2,1,1,1,0,0,Vila Curuca,178000
400,48,1,1,0,1,0,0,1,Republica,419500
300,30,1,1,0,1,0,0,1,Santa Cecilia,265000
280,46,2,2,1,1,0,0,0,Itaim Paulista,180000
280,48,2,1,0,1,1,0,0,Aricanduva,195000
360,36,1,1,0,0,1,0,1,Santa Cecilia,285700
0,55,2,2,1,1,1,0,1,Vila Jacui,198800
270,55,2,2,1,1,0,0,1,Jose Bonifacio,233999
400,52,2,2,1,1,0,0,0,Lajeado,185000
420,53,2,2,1,1,0,0,1,Vila Prudente,305000
800,87,2,1,0,0,1,0,0,Se,350000
897,60,2,2,1,1,1,0,0,Vila Mariana,470000
0,39,1,2,1,1,1,0,1,Vila Maria,250000
430,64,1,1,0,1,1,0,0,Bela Vista,300000
201,60,3,2,1,1,0,0,0,Jardim Sao Luis,275000
750,90,2,2,0,0,0,0,0,Bom Retiro,330000
942,109,2,1,0,1,0,0,0,Bom Retiro,410000
430,50,2,2,1,1,1,0,0,Pedreira,295000
395,54,2,2,1,1,0,1,0,Se,245000
271,33,2,1,0,0,0,0,1,Barra Funda,220000
0,43,1,2,1,1,0,0,0,Guaianazes,190000
973,72,2,2,1,2,1,0,1,Saude,615000
0,37,1,2,1,1,1,0,1,Bela Vista,316000
350,55,2,2,1,1,1,0,1,Lapa,399900
250,48,2,2,1,1,0,0,0,Medeiros,180000
350,53,2,2,1,1,1,0,1,Limao,339000
360,53,2,2,1,1,0,0,1,Jacana,290000
545,50,2,1,0,1,0,0,1,Vila Formosa,250000
350,31,1,1,0,1,0,0,1,Bras,238400
550,74,2,1,0,2,0,0,0,Campo Grande,345000
543,50,2,2,1,1,0,0,1,Mooca,360000
0,62,3,2,1,1,0,0,1,Cangaiba,330000
240,60,2,1,0,1,0,0,0,Sao Rafael,230000
560,92,3,3,1,2,1,0,1,Santo Amaro,630000
405,55,2,2,1,1,0,0,0,Cidade Dutra,335000
550,38,1,1,0,1,0,0,1,Bela Vista,380000
470,88,2,2,0,1,0,0,0,Vila Curuca,267000
300,58,2,2,1,1,0,0,0,Jardim Sao Luis,250000
416,38,1,1,0,0,1,0,0,Bela Vista,440000
800,80,3,2,1,1,1,0,1,Saude,690000
0,45,1,2,1,1,0,1,1,Liberdade,324900
0,79,3,2,1,2,1,0,1,Se,489900
450,70,3,2,1,1,1,0,1,Penha,330000
1100,114,3,3,1,1,0,0,1,Jabaquara,515000
580,58,2,2,1,1,1,0,0,Barra Funda,430000
750,96,3,2,1,2,0,0,0,Campo Grande,700000
490,56,2,1,0,1,0,0,1,Ermelino Matarazzo,245000
280,65,2,2,1,2,0,0,0,Sao Lucas,380000
0,54,2,2,1,1,0,0,1,Brooklin,570140
720,64,3,2,1,2,1,0,1,Anhanguera,425000
100,35,1,1,0,1,0,0,0,Jacana,160000
392,65,2,2,1,1,1,0,1,Aricanduva,450000
425,48,2,1,0,1,1,0,0,Santa Cecilia,600000
450,48,2,1,0,1,0,0,1,Casa Verde,441400
480,60,2,2,1,1,1,0,1,Penha,319900
600,75,3,4,1,1,1,0,1,Socorro,349800
130,48,2,2,1,1,0,0,0,Raposo Tavares,170000
400,57,2,2,1,1,1,1,1,Bom Retiro,427000
390,70,3,2,1,2,0,0,1,Vila Maria,475000
295,45,2,1,0,1,0,0,0,Guaianazes,150000
350,58,2,2,1,1,1,0,0,Jardim Sao Luis,240000
270,41,2,2,1,1,1,0,1,Se,226500
362,45,1,1,0,0,0,0,0,Bras,195000
515,63,2,2,1,1,0,0,0,Cambuci,330000
352,44,2,2,1,1,0,0,0,Ermelino Matarazzo,220000
0,42,2,2,1,1,1,0,1,Vila Andrade,200000
230,95,2,2,1,1,0,0,0,Santa Cecilia,583000
0,41,1,1,0,0,0,0,1,Bras,292000
0,48,2,2,1,1,0,0,0,Cidade Lider,210000
150,41,2,1,0,1,0,0,0,Itaquera,204900
800,75,3,2,1,2,0,0,1,Mandaqui,420000
315,54,2,1,0,1,1,0,0,Aricanduva,240000
90,48,2,1,0,1,0,0,0,Penha,230000
480,68,2,2,1,1,1,0,1,Belem,498000
650,56,2,2,1,1,0,0,1,Jabaquara,380000
480,46,2,2,1,1,1,0,0,Cidade Lider,189000
590,64,2,2,1,1,1,1,1,Casa Verde,490000
0,40,2,2,1,1,1,0,0,Artur Alvim,179000
0,38,2,2,1,1,0,0,0,Guaianazes,99842
0,63,2,2,1,1,0,0,1,Vila Guilherme,421900
0,44,1,1,0,1,0,0,0,Se,380000
550,51,2,1,0,1,0,0,1,Vila Matilde,298000
0,42,2,2,1,1,0,0,0,Cidade Tiradentes,100000
0,66,3,2,1,2,1,0,1,Pirituba,430000
1023,72,3,2,0,1,0,0,0,Bom Retiro,395000
20,60,2,2,1,1,1,0,0,Sao Miguel,300000
600,68,3,2,1,1,1,0,1,Jaragua,610000
0,51,2,1,0,1,0,0,1,Sao Lucas,314000
